0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
"260.3695084390009,363.065599374734","170.24099404895355,329.39029500642175","214.28645197055687,334.0170834314962","148.32118474463084,342.3893672482977","242.5461546307872,349.29834803718535","183.46712170315163,496.634944218142","311.2990361670112,489.322249713111","158.94679135571198,524.5715397341241","223.78053179789146,395.76818562667194","226.1588252323611,441.57929179269513","228.67953063727356,409.92579775561614","252.77407450991382,529.8236386785247","284.2879167846205,533.0781246437637","114.60408299071315,522.8791144107566","114.79077041566603,521.4771730890534","110.70714726429509,610.8109797021294","114.6045854620433,609.3526936690631"
"199.1387193434897,342.7579234082411","189.75727039737927,333.66315374114635","211.3128266390196,321.55976944860316","171.1581974845916,337.39784329781736","250.38555771645872,331.9545582574629","170.88647644992932,413.2735998250167","237.66878138441984,353.96577412052375","229.85606725670488,419.1812656268999","230.12722784257585,431.88093905319033","239.8592278447133,375.5890605050766","203.67791005887875,413.3493564472124","263.650298359793,440.5011781922574","247.0623669457343,439.1225466004605","106.30600088394107,548.0613797555174","147.40892871901218,539.7759671341121","146.53741152277252,612.734032419405","155.85415762222232,611.9674741989908"
"187.14555970425738,343.9251851478903","186.96552036151814,329.867874323626","195.8744916507706,332.3114209601851","171.98630888823868,314.56248955040127","268.000057383734,349.57956989451606","148.88066724487783,301.3023020228523","229.89512473971,270.8802679633352","216.81374748022176,444.88653338836787","236.78638375130146,305.2126635837184","198.6760205517483,399.86753352421266","37.10696345822822,370.0540416435509","138.17230747089314,433.7859691812834","190.82144669707185,431.96271606920294","141.89399665802836,537.6013314213734","157.76115227487765,544.9892808491154","154.653096536718,624.0653783894699","169.8631742603584,624.5532232499771"
"162.43448350958323,328.1839392992309","140.32226633747268,323.046903202042","172.5366696012623,322.03651903204417","147.7280366652671,276.46290968364315","88.04174780938416,267.46388743359756","110.63351588861491,329.13813312693793","74.17253415593842,308.4826057523141","62.709385140860604,367.9698662071376","63.39235963339007,369.5343967541646","236.2702490661859,326.42216367016505","33.93088083230106,363.1567543118844","103.31691489609301,442.98941467522644","104.0482812428753,445.0089094703763","111.26442662101778,554.6163922617872","138.5440203002455,550.9449940247295","111.88861196792544,623.1339539999163","113.79120033353223,634.3461270462215"
"173.26842246445239,357.63080463335206","148.33007462200953,338.1206764785232","189.12950977369968,331.6049123088673","105.3629008489824,379.4069549916783","264.38013796676455,362.0373855768938","120.7510853333232,526.2594497621291","300.2149437930334,484.391277031212","114.26406450679798,538.4986788382325","105.80836100893725,523.6290779559065","98.3338294122006,607.0839700068017","151.57468660703432,491.04176680865453","223.23554366293587,644.3996444286539","140.94745662704054,485.15127456605666","116.05784850361749,591.6838798077654","117.16815553657739,591.0364559188426","110.73938273270306,635.8081951215573","116.61481864721395,635.6209068446772"
"196.65589254653872,348.2499890754195","183.52247085274428,337.90301608668227","203.8402469501421,328.94081086036294","173.91429138183594,340.79874832806416","249.69351941416699,319.4347440964517","167.84892130454693,364.2685203700678","261.9062783504738,359.19842256182363","226.91831064780865,453.82469563168775","232.88780533015034,453.6770802063701","32.52527526380487,419.266091432089","218.51411046128328,380.255830519858","91.6731467636643,513.3550057615288","220.37522561633637,451.7683452205435","99.79103492113404,559.2577685641871","97.89992609283803,544.279028747796","141.64863604237598,639.4073100405444","158.18612706522072,639.9384940180797"
"206.0054345631878,369.4239070907177","181.34124280877614,354.0328088901386","197.0360121077601,350.6734677325891","175.19887866305936,354.519997682089","257.3351034023419,362.82246808597546","159.24583910040354,357.8444514293151","259.7348291716223,355.9219004115242","215.0561993966307,294.603803463947","236.06976300547558,328.8442144134165","22.47967517422336,416.66609174082714","234.19711033565062,359.9301705564506","180.0529063183974,452.4558278837092","214.54161077714616,451.6179897441938","111.40728308532954,567.5141983922817","144.81884361890508,554.1916071672847","172.65223800718553,649.5541049348705","170.91635416824994,650.5561145827"
"154.8478235029525,370.39832326688656","147.99067456434676,354.1037414788272","155.5823979359193,352.22784851311707","123.15997154146783,361.6543959086971","209.75247922667273,354.6525235305964","103.6867337950473,329.764138307089","144.95122548856625,294.5641499085185","92.23684229275597,376.05845826145276","206.33936541368064,323.9781925186573","233.4868284589122,342.02003924299305","237.80589808007625,345.0379931973112","110.23795499690311,451.30944456107886","160.78286024754152,447.22287070426495","131.55901173394943,549.7386383175386","126.69164926254331,549.4764810406281","115.65308852140078,633.4428364200814","122.40046680019987,633.3331186019957"
"12.372348414320925,424.0702885134211","159.59714386342569,350.6671000083597","31.178884008979082,399.07700950533496","131.68447495991154,365.08258567246014","270.15542748002224,375.2526517044245","223.43148815585482,455.42079465398524","297.1245905063496,480.5686356956393","152.40492385092415,568.4656135766886","195.42907014245657,393.8495710202228","-9.2135493653293,376.69615689882505","218.20746766917904,366.52578212871623","120.01763179793898,459.6304778459007","147.70167624625714,454.93460926100437","141.71465304482308,556.2488837928623","132.84444935126993,556.2554830707","120.35019051518424,638.1380103441528","124.27932305836958,638.6077554309414"
"191.45357495615917,348.2810558512053","184.25449427741978,348.7316205807697","206.48956568974,337.08667384047453","166.2418247326803,353.18601734443394","261.44659438671306,334.5345285616032","227.9431589030106,324.4582803332852","296.6299654593264,350.25809915149256","219.59007551141286,421.9399567244118","234.24026489257812,447.6454946317561","197.95820160505838,412.7894598222428","261.2086742119103,359.7736789094799","218.70790978813915,455.13459439407524","181.94710727795552,457.2935230537147","104.8155163122986,556.4515703846972","160.18136341376993,554.0474264538242","145.99856899870048,619.0613119518711","160.0315883057591,619.8482082975513"
"200.31342000998416,329.72064482098887","194.85095755135507,321.59060467078064","197.8527792548391,321.1257993943033","286.94761348976704,319.34065614692895","266.74523186590886,318.02691745386977","286.00756693442975,347.0048095465634","108.28307096132511,314.91447033121426","220.5283634170948,406.07668212415643","227.97788740224877,407.4649617829675","271.2408815079626,351.9374031037208","275.4523449612035,353.09879881862537","153.26047791952288,441.49597108596026","188.72788057438595,446.90842090413724","140.03187656031508,541.5226531863676","175.75619667142286,528.9145206199082","149.45850927449385,624.8559024083474","162.73898113562439,624.3134494885396"
"88.15924879734621,413.965520599009","47.528914574055364,392.0319523792786","173.47683211152196,332.30667411121414","48.46756967032468,366.29534769614844","237.89251640705749,382.1908468402313","98.83974073833065,447.0046700206712","99.1654194635176,438.94062264884025","148.94680020224723,563.6668965974206","183.42680804182123,88.89848582939415","250.53303305184335,363.8693605415552","253.14905340291182,366.0519076692455","137.45157032532455,439.16086872264106","154.8857794141955,441.3578493585846","143.60224457380838,556.9597147782025","146.73677668590028,557.0169085194628","112.3223606807249,638.4707142870714","142.27258947943903,644.4426362152693"
"14.720628849727177,421.934669583688","5.259557523616138,411.0074618447151","32.96976913274034,403.38541171893996","122.52685766554066,372.24341960268725","44.45746193971155,398.47057060508877","127.89054585616412,446.15702944506927","221.63007045998182,354.36995094388374","109.2835686828376,504.2034282758542","209.540629583574,374.5316709525854","110.16451687942686,547.8910334843142","132.1983485240417,526.833085234527","113.69163370689068,512.689250545279","134.95305096221807,509.5977783203125","114.53250015199416,523.2247081712062","120.19620237832868,519.9315527533743","99.30881705080026,633.2870008416677","105.20964709330161,632.4681500980362"
"166.24615371644728,343.1434601661296","161.74988564814112,325.4780038321528","178.15348738733434,326.3306999948702","120.41709650536922,334.5041564466424","227.4612309199827,343.5688241446528","98.09357081313078,316.4368774176572","229.3474889673612,409.11300599806964","179.18772799124514,400.3408676919306","146.10041607214782,400.95668451331466","92.61091287219574,557.2139220478933","103.71201196811546,557.8422813563959","152.74127042896555,513.7753141529365","207.7088510238707,442.1128684908499","104.25518347595454,555.5675373003177","108.91123742723283,554.7242576510062","95.14151309714708,605.9143927310691","100.48626198378986,604.0285815524684"
"170.74118493224864,327.09768273023315","169.4882533448216,312.9245951017981","181.3657479490288,312.2608273873533","175.7450263472383,312.31804042474766","203.11079385957828,321.41830949004054","153.8879873075374,349.08161385977775","224.26808359465247,355.12381230810735","112.81084011686454,450.4322809004134","198.93183643623087,446.23625937139013","99.81472837693036,514.6161238970923","119.03445001149458,506.82322580062925","148.4522911101464,518.4099368084266","208.57109182632388,492.0415766972048","140.981006251235,597.9259090200936","145.94294928762235,595.3480998829644","68.33316022227251,639.0282567836895","93.87532399693356,606.7156454004665"
"92.6440759799824,216.34682681310036","90.65908231623905,212.5792180517768","97.65931962900129,211.2980319368236","125.5565278762046,235.07268289647678","117.97110472207868,228.36449767828915","88.32900680363878,272.54282287122675","146.2141291993138,270.5152429959189","80.523617161851,357.0283407367157","197.81604087028057,391.3338568423972","106.70523368152664,460.62770205249114","127.92115795565951,467.2238153242415","104.28069355886737,416.44113741032345","150.9403358786023,415.6748107435174","96.02327297819267,480.0057288737612","146.50351403381114,582.0052091249696","103.09822391257677,572.3288925705252","134.9193467314605,456.91686251747933"
"107.39910793675523,330.1502153567303","150.96147832610728,285.1647907657846","158.89577118988632,285.8414868900284","149.64960298649532,266.0140338111016","180.01410007105727,313.9237103295233","93.82101844164185,380.2287773399501","117.95077395903002,274.5929406310797","113.96509406538792,459.46553449222546","178.1283638208293,385.00642294085907","89.93869303543744,534.988750650725","121.64587081731065,510.2184191752037","123.32582573204189,486.0756751628237","157.0190021203186,492.9500386872644","149.37985318551267,585.3433631273559","111.59188332168048,561.722849686322","184.76222223066634,586.5653872953778","101.93040323814068,569.1801108274942"
"115.57072187490502,263.53521384153845","155.48928613328752,210.81445152193655","144.3193098135032,210.7663269636696","191.49145356412066,204.95587508502172","146.01986605276858,213.15157997932877","132.6057368178312,268.89685693881853","127.18639026448886,264.26688465162937","141.3836403932089,386.0319738722033","141.8626501773582,390.3734882518011","34.28257211173093,365.428333801982","35.016682725008366,367.6759089013482","148.80402104121703,456.1729579584144","152.25321616087444,483.148876145656","116.24302851458003,508.3561106878496","164.53945186629835,509.3645652444446","107.50277163731914,581.748531950123","173.07156965797515,585.6640648749088"
